3.441448615720013038e+00 4.960242841729023411e+00 5.928719823028341551e+00
1.760082507286954590e+00 5.619994337659890427e+00 8.246137709712849428e+00
2.687148581645994128e+00 4.834802364982834000e+00 4.732068844615256786e+00
3.433105934238600110e+00 6.716563403946548050e+00 5.198974408004140457e+00
7.649575717353320758e-01 1.284578614398397489e+00 2.105944003009244447e+00
2.101703446169724820e+00 1.231726444142224652e+00 8.290592082121791551e-01
3.520734168780012219e+00 6.824018949122294231e+00 5.911550118796565556e+00
1.225314633543654441e+00 2.630590329912892322e+00 2.945784648173551457e+00
2.819009398415920575e+00 6.193281447030558162e+00 8.339347378249104992e+00
5.334313733038604788e-01 1.361707990167081661e+00 1.284841047055437890e+00
3.121267131524593452e+00 5.711537445358098708e+00 5.093742889056871448e+00
3.244632035597282194e+00 5.877700830425836465e+00 8.415783699402084039e+00
1.011182794293278064e+00 6.767982917439288926e+00 8.514569708856665642e+00
1.677549040575402550e+00 6.657326709166521361e+00 7.708605174687995110e+00
2.840925642486391567e+00 5.858944403674166246e+00 4.290792953776841223e+00
1.082009821021366003e+00 2.322432316563136201e+00 2.923665103899204532e+00
3.075997616209254382e+00 5.742861120487339655e+00 5.260641317112107807e+00
6.661236835651992427e-01 3.852298551864973275e-01 7.192765120216135788e-01
1.329325034960689322e+00 3.087710728792088410e+00 2.780220440945819771e+00
1.610455652532674087e+00 5.492230160418794860e+00 7.952974711443669520e+00
1.985295094242475633e+00 5.445888073716075972e+00 8.305743134330834110e+00
2.502351915819200467e+00 6.457655506459921035e+00 4.443414009987685098e+00
9.311806201764699642e-01 2.701623491029851998e+00 2.473968524184618101e+00
1.139717791174859718e+00 3.505660006791390337e+00 3.728346428636087673e+00
1.154915976870386274e+00 1.171954497553087338e+00 1.357670625379389984e+00
3.429135901199008574e-01 2.670960070696966948e+00 3.073224980253043803e+00
1.348265599876380172e+00 4.908278916795799418e+00 9.130662414422380024e+00
1.944487055112327889e+00 2.995687859811432485e+00 2.532006944406070659e+00
3.255807744309214158e+00 6.741721745911787522e+00 4.828246155340851331e+00
7.189766439826834610e-01 1.234390820253746357e+00 1.367078205912018785e+00
1.115926754182149150e+00 6.020154244414273048e-01 1.143498702874507389e+00
3.073549015114626748e+00 6.610283116539755532e+00 4.181011978637712012e+00
2.395636593628605926e+00 5.330805356179877386e+00 8.085208550289356921e+00
1.982180815499038573e+00 1.985169959509043736e+00 3.109210255002285983e+00
2.404419706390513500e+00 6.584163272644235398e+00 7.758948454466181310e+00
3.434050743608884737e+00 6.105541233818893687e+00 5.325169953559285574e+00
4.395496987473304085e-01 1.654872636473842862e+00 4.687873696340706386e-01
2.301161798620590559e+00 5.932308015785289435e+00 5.138022140900799783e+00
3.145734943129018468e+00 6.032421433339656858e+00 4.701969751030808276e+00
3.464054361695162676e+00 5.758441487571216655e+00 4.984008606766080263e+00
9.642252127579786780e-01 3.244407346263100678e+00 3.794780408222126589e+00
2.912353125123944064e+00 5.799527993919671331e+00 5.213829130199709283e+00
2.999883446456517611e+00 5.645245770850918277e+00 7.956529745552111343e+00
2.901593426262027986e+00 5.669671509787471031e+00 5.329474976950730358e+00
1.861356530889691996e+00 1.259069394266508546e+00 1.346378819216511369e+00
8.967860355336968459e-01 1.185275556481701686e+00 9.244664909106767858e-01
3.380143724540511929e-01 6.485961048239536897e-01 1.143182311966258524e+00
1.312724056344547474e+00 1.171883510595570943e+00 1.297791293319419559e+00
2.929244401873398740e+00 6.658083421734978025e+00 5.643842185984977888e+00
1.181126821855483788e+00 1.343548443409820159e+00 1.705500482825742292e+00
8.744619163866254041e-01 2.246088744099356216e+00 3.294817080938108322e+00
1.063564020957543876e+00 3.445636450329032652e+00 3.843450438460757290e+00
1.187337755588895094e+00 6.612103818049923643e-01 1.423514404249780485e+00
3.811896993087571239e-02 1.137412029796973867e+00 6.860096023992765524e-01
2.184841052453784904e+00 7.006386841019123679e+00 4.834951482852328120e+00
3.417636653215989639e+00 4.559725629851638651e+00 4.556184940359427671e+00
5.265623181637808514e-01 1.393354689519439304e+00 1.924612104468528040e+00
1.975384984201782101e+00 5.255164147329546509e+00 8.205529580969999515e+00
1.485020282448047402e+00 6.600375111994136734e-01 9.881478823170553039e-01
1.492040738949537815e+00 3.631194851129967649e+00 3.127753831151156128e+00
5.233929830232890712e-01 2.940963856746191318e+00 3.215224358051836262e+00
1.418336850008853567e+00 1.068252315813734921e+00 1.190718604413555592e+00
6.272170208767723354e-01 1.687401174890484024e+00 4.166994558346537314e-01
1.020694320856632142e+00 2.622255056269309215e+00 3.487796201646060190e+00
1.080657650638956913e+00 1.136572755614394747e+00 1.327336314461410316e-01
7.404506416465823637e-01 2.365838732853485560e+00 2.407531680613600233e+00
1.699582872111389698e+00 1.096247329189236952e+00 1.471149504022193355e+00
1.134604323711515761e+00 2.807335015327678374e+00 2.074164080053341408e+00
3.565546295013227063e+00 6.269409431233988528e+00 4.906098307169010297e+00
1.249133079808841140e+00 4.979515665352465259e-01 8.333560906849752925e-01
8.420030319280126241e-01 3.250918649937057037e+00 2.859536972177997516e+00
2.258617387686110867e+00 5.883578733856013265e+00 8.303324246822326060e+00
1.780089550176789048e+00 1.317709541530479811e+00 6.677986312286509074e-01
1.116484368843998709e+00 3.047764350726049010e+00 3.150639016970314898e+00
2.015498846499799157e+00 6.140719777199832308e+00 7.791315532507572250e+00
7.587346282868786540e-01 9.343173500899935036e-01 1.398766244713437246e+00
1.302646168710564822e+00 1.231950564784928703e+00 1.269699035927663422e+00
6.340744269960545410e-01 3.893881924781332771e+00 3.170096653063939396e+00
2.098507665045213244e+00 6.017070159352501335e+00 5.596655480631977042e+00
1.209169454857474513e+00 3.242023444263880894e+00 2.783574402428797168e+00
2.127921984267174604e+00 6.001453716828712537e+00 8.102146455023401472e+00
3.077332838424941652e+00 6.075612495789603607e+00 5.183767452671919962e+00
2.902292330774330686e+00 6.458920689916159752e+00 5.570981485965340596e+00
1.605962008394277163e-01 2.508734952291953313e+00 3.296712383516104072e+00
1.505134940107820007e+00 4.244926800188694171e-01 1.045872159686435321e+00
1.394655797872847103e+00 2.946995984864591911e+00 3.174148875766333866e+00
9.301861860654512260e-01 2.481813706676393227e+00 2.612592952189559448e+00
6.890711087399017387e-01 2.744393513479835178e+00 4.573739206298533588e+00
1.775599865800628230e+00 5.274067107853655401e+00 7.727289100268126099e+00
1.847895810596401400e+00 2.934875333614495485e+00 3.186782343806556117e+00
3.406727091039389865e-01 1.747735060073416058e+00 1.372672482963204210e+00
1.497814491560508721e+00 1.357981507355611628e+00 5.200306045460725279e-01
2.566278946148158990e+00 6.466366199990083885e+00 5.345331995736700037e+00
1.293558186426778889e+00 6.095415214547077021e+00 7.997821852381675534e+00
1.262127964572352656e+00 6.586496187643135158e+00 8.152153352815430409e+00
2.716508479976853518e+00 5.846870554778664797e+00 4.719093928201881560e+00
1.804331384513853997e+00 5.991686518793809313e+00 7.793407829638150375e+00
1.968960780586130888e+00 6.373080469512690804e+00 9.063361257790832681e+00
9.960207783820832494e-01 1.180927147012798883e+00 7.004951635565221935e-01
3.781471662609282358e+00 6.286529526961776249e+00 5.603122982947521535e+00
1.089858367184077359e+00 6.976124353090114028e-01 6.121268507206318876e-01
9.682773617864413040e-01 2.540862371425557598e+00 3.066368951972762602e+00
2.206713652208451393e+00 3.095011769971257820e+00 2.818534647679283633e+00
1.329891192409125678e+00 2.772615071238355711e+00 2.740501577209580208e+00
1.613993737595280642e+00 3.340917423562292043e+00 2.604591589380954808e+00
1.069003828931018196e+00 8.014104758723219479e-01 6.025271635157974925e-01
2.464017640300857348e+00 5.494399306446598352e+00 4.547887210935154911e+00
7.522894751525910362e-01 1.051181268187016959e+00 5.608645411339585607e-01
1.036594243766835621e+00 3.067215766583408332e+00 2.485510066108587601e+00
1.338803739999737674e+00 8.923113888270225447e-01 1.187745154854763285e+00
1.178934409155430130e+00 3.208681330530239517e+00 3.518566272075154711e+00
1.262400810172236154e+00 2.595507205925603467e-01 7.943141738846665190e-01
1.338754119154627720e+00 1.356195428455397645e+00 1.238555112666356317e+00
2.992964954682008738e+00 6.603625410468851875e+00 4.940761943156161351e+00
2.658190788886730882e+00 6.620967467290638453e+00 6.554724456658428622e+00
3.082243117939667876e+00 6.075626249501098641e+00 4.792690235646454688e+00
1.521050319051358013e+00 6.350012682714726964e+00 8.460627125432198525e+00
1.371552956734305440e+00 2.145287831600374062e+00 2.254179767180034766e+00
5.276063776495372171e-01 1.603998971694594378e+00 7.964855679597997451e-01
1.652019706984248826e+00 6.419561485505107967e+00 7.792565742816427665e+00
2.161586237825017687e+00 5.619879409563170114e+00 8.190658318342704192e+00
3.339924465409848331e+00 5.950572347562818720e+00 4.676512604358103786e+00
1.614730210835046087e+00 2.513349794282015104e+00 2.509571533624922690e+00
2.263533983422513440e+00 6.654142750077316038e+00 7.901338237141693810e+00
2.437435402865997247e+00 6.278337090390394337e+00 7.331879593851438059e+00
9.601862066462498735e-01 3.005540620141270214e+00 3.370532940243351039e+00
1.753015910759660123e+00 8.810054214126372685e-01 5.532010156780217125e-01
1.149583493720429672e-02 3.707453564033473370e+00 2.985908549022207037e+00
2.170865005922913760e+00 6.093310032885629113e+00 7.745486618313121241e+00
2.144033774936260350e+00 5.305025791754194309e+00 7.612983371841974822e+00
6.834755221359158917e-01 1.644484684720437073e+00 9.134711251651986830e-01
1.193267590250763233e+00 1.231241275408231362e+00 7.483587567665817009e-01
2.604504648336108286e+00 5.686615501473886169e+00 8.001258137623166178e+00
3.201708610293680479e+00 6.299915646259010238e+00 4.537130652744700399e+00
2.814432020172700000e+00 6.513825409054748050e+00 5.152992870056387176e+00
6.101745814481205343e-01 2.076917337696823296e+00 1.576333243499026704e+00
1.240968858424064125e+00 2.904669399476376146e+00 3.248901084480215751e+00
8.464535877951488985e-01 3.305627482385518512e+00 2.864401815449631350e+00
2.068398212320492924e+00 6.318155034641095291e+00 9.137335012325317862e+00
1.172161917728922642e+00 6.148016169234317374e+00 8.034041061036667486e+00
9.905722057057357866e-01 3.681223900480872668e+00 2.974033449225638392e+00
3.089024991180619573e+00 6.302601602867467179e+00 5.749200034915340929e+00
1.631256335942372182e+00 1.125576452004140249e+00 1.149965862834478214e+00
2.733955031874431452e+00 6.101736155284013918e+00 5.069592414816597170e+00
2.945673510565016251e+00 5.318555331927316665e+00 5.524317852340363544e+00
6.099915060760577878e-01 1.186683558055491083e+00 1.901038318540487548e+00
3.056960253862440080e+00 5.175125570883737147e+00 4.427270679690690436e+00
3.083603848590478869e+00 6.540086302410518471e+00 5.045706860768697233e+00
1.091263043646406361e+00 1.350705523563146437e+00 1.358258072669145111e+00
1.383914634779143338e+00 1.706184832135142715e+00 9.312244738776646047e-01
1.495526197467438756e+00 8.801191136016213168e-01 1.212908301555146728e+00
2.824393165855281218e+00 6.164188408109099626e+00 5.487994979161942233e+00
6.892645492089546355e-01 1.499382501859594541e+00 7.831361760203512379e-01
1.237567108093763801e+00 3.368923125074640090e+00 2.655651875726356970e+00
2.806902038888538620e+00 6.264999434128074363e+00 5.759506217097554170e+00
1.821863021308582020e+00 5.746965685199130647e+00 7.763033437852048912e+00
2.496145846935541979e+00 6.373213535371054839e+00 4.637547864673757125e+00
3.319151430764553545e+00 5.131359136393376374e+00 5.523956320594969327e+00
1.836142737096885913e+00 6.235323589946975886e+00 7.994052468679611501e+00
1.516840392814518657e+00 5.455159791834502947e+00 8.138942531991036233e+00
1.473723916279765067e+00 3.531068140038885472e-01 6.736824949410924468e-01
2.269207305622870763e+00 5.699506722791055857e+00 5.569293214696839023e+00
3.735995894888331836e+00 6.402671925317502399e+00 4.945420948993634269e+00
2.872520305926123729e+00 6.094528722058003112e+00 4.605089138093264367e+00
2.056399640738045154e+00 5.646118993995296265e+00 7.998048454753669212e+00
9.832674126326642616e-01 3.049604252276172822e+00 3.463858352601015600e+00
2.357530716188255493e+00 1.622549407928979281e+00 1.174062116575812942e+00
6.706070042608816006e-01 1.139061522454153375e+00 1.487159175167277247e+00
1.910100070778524284e-01 2.484767384442907456e+00 3.485048852794720542e+00
2.256904369405086985e+00 6.304909028169000784e+00 5.225639901679963728e+00
1.660136959657506406e+00 6.373159127016587711e+00 8.252731684902730791e+00
7.391264892649153095e-01 1.213177557903820203e+00 5.795977196046684377e-01
2.136292343608770850e+00 5.499117336958876834e+00 7.986934154033471955e+00
2.453131349632189373e+00 7.136233521146390757e+00 8.354122896394972742e+00
8.516881484347709197e-01 2.816540062783206899e+00 3.136134501102430416e+00
2.392327138414447774e+00 5.848836421828954357e+00 4.541305600890789940e+00
2.364056764647037401e+00 5.203609892596089637e+00 4.564504236334603782e+00
2.686880158133035934e+00 1.374907459083586136e+00 8.911861642274346851e-01
6.911774953568892155e-01 1.078192201694683661e+00 1.748773670367076427e-01
2.547347621475961166e+00 5.844444752572623969e+00 4.853603341899445311e+00
1.163001134948560944e+00 5.627348554602678021e-01 7.791880110667426251e-01
8.609090492235561554e-01 1.375609453618595657e+00 1.953766621492948552e+00
6.449583392432713946e-01 3.008449307278700857e+00 3.050294907896943020e+00
4.219577095926664079e+00 6.044679254036199545e+00 5.712597488531061529e+00
1.158328565064246529e+00 5.043542367072548771e-01 4.093453539375488948e-01
1.317096701171776241e+00 3.815210091558089545e+00 1.591920864174232841e+00
9.857514573736977370e-01 3.304901822493245156e+00 1.820787534817366549e+00
2.537785394412415574e+00 5.870316667040690106e+00 5.271635564779201033e+00
3.365744556344248295e+00 5.034128469584043586e+00 4.565227968872177300e+00
1.117810821199579419e+00 1.853410205190049176e+00 2.217890649700411387e+00
7.073522128090889982e-01 1.668511461574607058e+00 1.576583542833353224e+00
3.528737222937292195e+00 6.220421308504597846e+00 4.079483891815543828e+00
9.579971078206760415e-01 1.574480009822902815e+00 1.082958552508884953e+00
2.089051291813640576e-01 3.355910023950699816e+00 3.472763161209352134e+00
3.470295200265693936e+00 6.667034740614915300e+00 4.536772359249327202e+00
5.815350043334950314e-01 1.205227066320362805e+00 8.788317076203409073e-01
2.320891496093218542e+00 6.773722628507589327e+00 7.081549728063483151e+00
4.992688396127493711e-01 1.101980379639446506e+00 1.207192968199710670e-01
1.126935436173683858e+00 2.939026411791207494e+00 3.402777132603507226e+00
-1.563224903248854325e-01 1.276629002987976325e+00 9.318195126992828703e-01
1.458066728660922795e+00 5.548897820935327019e+00 7.912811557204543433e+00
1.811541227649104746e+00 6.004575903932217962e+00 7.427947758056501648e+00
1.172551727640366970e+00 1.211245549486057005e+00 1.144884207959115496e+00
1.824140765105493056e+00 3.269872633829533193e+00 3.337821869689920007e+00
1.197051155692269386e+00 6.101838800046708755e+00 8.731137839636096132e+00
1.207078196770458023e+00 7.785197515181128125e-01 1.158764883428357706e+00
1.486987013078120867e+00 6.580923799281487518e+00 8.311075932239241126e+00
1.002458147420533408e+00 1.141581264557274711e+00 8.879724298710205410e-01
2.262735725384370955e+00 6.335524851572482241e+00 7.915872965942180706e+00
2.392637216976558623e-01 8.592400073263635196e-01 1.975139366882781022e+00
7.745324376618235585e-01 9.449161922839336425e-01 1.374471295818512351e+00
1.067244441648582898e+00 6.216732682409812583e+00 8.024377790949827727e+00
1.199690126904280341e+00 2.474944900937067427e+00 3.430295871090454973e+00
1.600265165455446725e+00 5.094231031061624559e-01 1.288195009854892881e+00
6.058259758961972441e-01 1.636296537515243621e+00 1.093681730529942220e+00
3.316073673275213185e+00 6.883966488471911838e+00 4.286073383823590710e+00
1.082272616575121305e+00 2.657022953831824186e+00 3.282954653302852410e+00
1.114679669575623366e+00 2.491055793097510573e+00 2.461354491398277666e+00
1.681190740823462093e+00 6.166907779939334588e+00 8.301803157629011665e+00
2.185583937476222705e+00 4.987090877531328736e+00 5.715805434945214536e+00
1.356539759389861821e+00 1.189960033140824658e+00 1.224149771201964221e+00
3.335028160901707839e+00 5.998286480916094732e+00 4.887929083618701931e+00
8.274875895117003166e-01 1.249178563031219324e+00 1.361924016023356776e+00
6.023958477953738067e-01 1.154198387744898024e+00 2.978224184553687204e-01
2.715885474106741082e+00 6.148136529227882008e+00 4.407441235247238964e+00
2.302664265734031268e+00 6.383736749403763788e+00 8.311284029259201844e+00
1.596961438507884079e+00 2.943298688057234269e+00 3.127683365006370231e+00
7.470168448132130656e-01 3.132296350573893218e+00 3.576720134119611316e+00
1.538703945529491079e+00 1.961578902093408239e+00 7.369974263533216607e-01
9.159517096128877434e-01 2.829393571854548650e+00 2.107380518194430952e+00
5.663182027099598059e-01 1.726613774063805007e+00 8.334421220435814792e-01
1.563166503130353435e+00 2.915080491008099184e+00 2.355284735561880893e+00
3.257672260941176567e+00 7.066809143095995616e+00 4.805873741180997527e+00
1.599070209721354718e+00 2.351558706681147193e+00 3.434019330084393307e+00
2.361651316123649202e+00 5.281347228637067737e+00 5.486377648009338692e+00
1.956446349255159811e+00 5.977716409389762120e+00 8.205702279323533688e+00
1.608611843799635066e+00 5.415472346874039111e+00 7.589128964698798718e+00
3.789636638123114132e+00 5.883304835360727125e+00 5.336482847200419322e+00
2.566421019338910980e+00 6.860679563372813483e+00 8.059482967006555754e+00
-2.138602918902776651e-02 3.149859176695202656e+00 3.950742981214904859e+00
1.538901224527380984e+00 5.261558448869600113e+00 8.243136390591747187e+00
6.563375999168614694e-01 7.829659265475557017e-01 1.151792140199743741e+00
6.734136778837087611e-01 3.477997280180069595e-01 1.192158026324927400e+00
6.328869414878873778e-01 2.424400438801741497e-01 1.501820170630083329e+00
9.107930403209303361e-01 2.926556531282945350e+00 3.337612208602538377e+00
3.295181661521196848e+00 5.270036414738372699e+00 4.258742769111975690e+00
1.683004695493801162e+00 3.106969941083100650e+00 2.827477333335807419e+00
1.239238719160440816e+00 6.631479611572717481e+00 7.509739662528414073e+00
2.233906597339100575e+00 6.773464689198818611e+00 7.944396069666630922e+00
2.363463170675022873e+00 6.086726995533216389e+00 5.191635000526575894e+00
2.853184812645038537e+00 6.485447414549836864e+00 4.766401709058897929e+00
2.042685519835292229e+00 7.225892140797308016e+00 8.231200872307251615e+00
1.371384178001981535e+00 6.167295750260682219e+00 8.187831802852842955e+00
6.886242220254192858e-01 6.230532437156959258e-01 1.041663932103391144e+00
5.069636404451507428e-01 2.712239209612215429e+00 3.448927622181025221e+00
3.044612798962119005e+00 5.346866286497361287e+00 5.229105348730248792e+00
4.133554921633710855e+00 5.509036530146437904e+00 4.175992017870789219e+00
2.950328487088735852e-01 4.035988537919447339e+00 2.745512921025354824e+00
2.335233544414142770e+00 6.086108659904104101e+00 7.809537535742778758e+00
2.283413256748583642e+00 5.343447306360719296e+00 7.762699136549971790e+00
3.011030180369423714e+00 5.577111307969029319e+00 4.978090031953644967e+00
9.038740932376325699e-01 2.986691691325535025e+00 2.962398434762700372e+00
1.865897295112033394e+00 6.499511402465495635e+00 7.778899562931490763e+00
1.914363159819403970e+00 6.480702805694045665e+00 7.318564401138667463e+00
2.962594576622627596e+00 6.468951850430302741e+00 7.728551977824502650e+00
1.335897288283166562e+00 7.939411986742422878e-01 1.330837718177263707e+00
1.034025674221285884e+00 7.984811177640322999e-01 6.459134155819794554e-01
1.495959032000757638e+00 3.274525068004430661e+00 3.219767189722371636e+00
3.166631293448977313e+00 6.421252391434798312e+00 5.366758472735988050e+00
1.806433342308765955e+00 6.162434703387820178e+00 8.138138097343315280e+00
1.217718838189844277e+00 2.759905653254409508e+00 2.955032135632542634e+00
2.341731803021658287e+00 5.170174649845736603e+00 4.905355515337308958e+00
7.094685804247173877e-01 7.382526504196342820e-01 1.479531251055890451e+00
7.282235422854843598e-01 2.398270222165526100e+00 2.806103100268140249e+00
1.496075631093555902e+00 5.626053973405867659e+00 8.454910327846139495e+00
1.310571729799751450e+00 5.858365852596950418e+00 8.122949561584784206e+00
2.932450045324291210e+00 6.737863739738466862e+00 4.991371180413437969e+00
2.952251375664337596e-01 2.696016413305050818e+00 3.414157485235710165e+00
5.958132512051012020e-01 4.442232297467720858e-01 1.997937202975760052e+00
5.775301762869773370e-01 3.169277092474563240e+00 3.336981435512134553e+00
3.286882310260678119e-01 3.635792400664701329e+00 2.740497151543257903e+00
2.667524502820348697e+00 6.120629006981154419e+00 7.644796993318612621e+00
1.377361322388702014e+00 1.967764080567789842e-01 1.186267976305766636e+00
1.042816159723256364e+00 4.161397428441720336e+00 3.386150661143271900e+00
1.093030585740722982e+00 1.585087714967595929e+00 1.653726972498676506e+00
1.563051835689065916e+00 5.955803303564923823e+00 7.427556698070021390e+00
2.906322821248217281e+00 6.004823991999826305e+00 4.818366177952863261e+00
1.598417944096762966e+00 9.181897943388110939e-01 1.099983344993944234e+00
6.801381478912407186e-01 8.021448011553402591e-01 3.562684799056951013e-01
1.891100712043547016e+00 5.533772890213572104e+00 8.929093143410391065e+00
3.206998624883814486e-01 1.003600168940974591e+00 1.142109092690581251e+00
1.655608750980231747e+00 5.654723057000224706e+00 8.253169044245687758e+00
2.143482138299316109e+00 5.769947774656256634e+00 5.134726357198684532e+00
1.034276980768041643e+00 6.183307099094801362e-01 5.172237185148955696e-01
1.712325988443836433e+00 9.783635351311530393e-01 1.129207401512074549e+00
2.398568509978637575e+00 2.495729032552008508e+00 2.548560354367125136e+00
2.350320818681796986e-01 3.144417768564668147e+00 3.626891436881401365e+00
6.800782245016703254e-01 7.719919530333174684e-02 6.818663008325387409e-01
1.799564000918925544e+00 6.361615644164763772e+00 8.126075669602652596e+00
2.509049853216956727e+00 5.844076848930327195e+00 4.985410706948051107e+00
2.270783792752530061e+00 5.523708847912331521e+00 4.549024778836505689e+00
1.459026165315337575e+00 8.275738827656931029e-01 1.653647905785844197e+00
1.783302421169354890e+00 5.635549151690889325e+00 8.471331811382341925e+00
1.688560569280050938e+00 2.870749627477661381e+00 3.353554882931251591e+00
3.799687732710278265e+00 5.508350921261164324e+00 3.974416319956261212e+00
1.219837480339425628e+00 5.984926493180913631e+00 8.462826715693298141e+00
7.787007672235397582e-01 2.431842626840836630e+00 2.774851581895584562e+00
1.012292085330513736e+00 1.286257323571550426e+00 1.983956232142932929e+00
2.815037311892904626e+00 7.028816295197950481e+00 5.263720025866467367e+00
1.800774944558029889e+00 5.272237951536927980e+00 5.210052067624715733e+00
2.450181476472540698e+00 6.080983227932994950e+00 6.223756077848750401e+00
3.315761338049826090e+00 6.726075083416794165e+00 5.114020239254416289e+00
2.991871749374389822e+00 6.366720487794186312e+00 4.310381020060662927e+00
1.957223065244554139e+00 6.184178947228629042e+00 7.873864134587186925e+00
3.446005713328991193e-01 1.329685988668902752e+00 1.122073790493595569e+00
6.364139426218217155e-01 2.428964256671859889e+00 3.910374486989315113e+00
3.426079056719786742e+00 6.084165855142270374e+00 6.065502055304200724e+00
1.276395200329392576e+00 3.334074552190624985e+00 2.966573270163205045e+00
2.174184201610142697e+00 6.053724779995853567e+00 9.134323120755528436e+00
1.349559141359494285e-01 1.841950399858697018e+00 2.000225282740934141e+00
3.308429787273662104e+00 5.891111767587454473e+00 5.019457548711897310e+00
6.018672587336781898e-02 2.476266945741895764e+00 3.494383942509421637e+00
3.223668988114547496e+00 5.241825435876050321e+00 8.806031181134196473e+00
1.842013019383278216e+00 4.941512715318400417e+00 7.516285149647027097e+00
2.239792403637184126e-01 6.685308307088893010e-01 1.004864021096881777e+00
1.568387891111835630e+00 1.158078390244202893e+00 1.157442362248666479e+00
3.354793434368673832e+00 6.532811279961856066e+00 4.845115703678865238e+00
6.929823010732965027e-01 3.807860655791569737e+00 2.723001873696079933e+00
1.465944877575463767e+00 6.249661781017587181e+00 7.675626334582286603e+00
3.468011703146864910e+00 6.051990170762862498e+00 4.756734314647088624e+00
1.582596150161709625e+00 6.282002701643565779e+00 8.379057766087926851e+00
1.067180056687406564e+00 4.040919570703101371e+00 2.709581011082430102e+00
8.384427658323976296e-01 1.705969212969014270e+00 6.311275683698170935e-01
1.215692632710042576e+00 5.436136962890618207e+00 7.911614087384838179e+00
1.444453020530752418e+00 2.774142476099469068e+00 2.297608015186594965e+00
1.504895790932977873e+00 2.668246463533694435e-01 7.099180953349168988e-01
1.984609155131408231e+00 6.416262325820232704e+00 7.553096446815920295e+00
3.259093626086951856e-01 2.616622651236401698e+00 2.931712497181585331e+00
2.372137226012487332e+00 2.853579358577354341e+00 2.743479264485749525e+00
2.686421465657444330e+00 5.765152571764903477e+00 4.520375514331955280e+00
1.156891089862796651e+00 2.096103013283107108e-01 8.799204312629761437e-01
2.134367382479001041e+00 5.408635474691160461e+00 4.845332185028897953e+00
2.141804348473598019e+00 6.411246810524656503e+00 7.507117210553034603e+00
1.627592353465637354e+00 5.522196906490510315e+00 8.925720180964651362e+00
2.779698079435361180e+00 6.252587833064204403e+00 3.994659597674350415e+00
3.563347206727935479e+00 6.183583644834013349e+00 5.491640378556278179e+00
2.924228369588098619e+00 5.483115337111384768e+00 4.760774163107878820e+00
5.658019390421094030e-01 3.813726092110248711e+00 2.999504760187081231e+00
-3.992458025422978007e-01 2.708090244492520338e+00 3.648479861677647040e+00
2.796348179872992112e+00 6.248047323177944534e+00 5.209498560750547291e+00
